Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,sheet_temp,file_name,pressure_ppm,condition_temp,compound
0.0525691,12.5892,0.00417572,481.391,60.002,0.378108,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.0663424,15.849,0.00418592,521.453,59.998,0.377858,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.0773145,19.9527,0.0038749,561.391,60.0,0.376856,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.092845,25.1188,0.00369624,601.891,60.002,0.376759,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.116912,31.6227,0.00369708,641.906,60.002,0.375683,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.146438,39.8107,0.00367835,682.016,60.002,0.37513,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.183501,50.1187,0.00366133,722.016,59.998,0.375273,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.230862,63.0957,0.00365892,762.156,59.999,0.374473,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.289334,79.4328,0.0036425,802.219,60.0,0.375842,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.363132,100.0,0.00363132,842.25,60.0,0.374083,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.457216,125.893,0.0036318,882.406,59.999,0.375612,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.5745,158.489,0.00362485,922.484,60.001,0.374437,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.723255,199.526,0.00362486,962.656,60.0,0.373961,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.912077,251.189,0.00363104,1002.64,60.0,0.374944,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
1.1926,316.228,0.00377132,1042.78,59.996,0.375058,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
1.69006,398.108,0.00424523,1082.8,59.992,0.379074,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
2.34664,501.188,0.00468216,1123.09,59.997,0.382507,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
3.21478,630.957,0.00509508,1163.16,59.997,0.38621,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
4.33273,794.329,0.00545458,1203.27,59.996,0.388627,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
5.76133,1000.0,0.00576133,1243.42,59.99,0.388892,60 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,60,SAV 333
0.00578256,0.999985,0.00578265,40.0,70.097,0.385444,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.00488942,1.25897,0.00388368,80.0625,70.124,0.386033,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.00846996,1.58489,0.0053442,120.156,70.06,0.385329,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.00958298,1.99526,0.00480288,160.203,70.026,0.386584,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.0117519,2.51186,0.00467857,200.375,70.008,0.385029,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.0143392,3.16229,0.00453443,240.422,70.005,0.384658,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.0179073,3.98108,0.0044981,280.563,69.996,0.385765,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.0213499,5.01193,0.00425982,320.625,69.999,0.383779,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.0270902,6.30957,0.00429352,360.844,70.004,0.385493,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.0324928,7.9432,0.00409064,400.813,70.004,0.383752,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.0420268,10.0,0.00420268,440.969,70.002,0.38307,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.0512374,12.5893,0.00406991,481.125,69.987,0.383783,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.0578052,15.8489,0.00364726,521.188,70.008,0.38078,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.071711,19.9526,0.00359408,561.422,70.004,0.381112,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.0862976,25.1188,0.00343557,601.453,69.994,0.380621,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.106552,31.6228,0.00336946,641.609,70.001,0.381063,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.133269,39.8107,0.00334757,681.672,69.998,0.378939,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.167031,50.1187,0.0033327,721.75,70.003,0.377831,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.209517,63.0957,0.00332062,761.891,69.994,0.378659,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.261549,79.4328,0.00329271,802.0,69.998,0.378593,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.325742,100.0,0.00325742,842.125,70.002,0.377852,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.401837,125.893,0.0031919,882.172,69.998,0.376116,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.499326,158.489,0.00315053,922.297,69.998,0.376656,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.627128,199.526,0.00314308,962.391,70.0,0.377555,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.794871,251.189,0.00316444,1002.52,69.995,0.380373,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
1.14674,316.228,0.00362631,1042.64,69.988,0.381853,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
1.60044,398.107,0.00402012,1082.69,70.0,0.383935,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
2.16812,501.187,0.00432597,1122.84,69.998,0.391656,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
2.8969,630.956,0.00459128,1162.84,69.985,0.398041,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
3.83499,794.329,0.00482797,1203.03,69.988,0.405451,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
5.04238,1000.0,0.00504238,1243.08,69.981,0.41009,70 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,70,SAV 333
0.00473857,0.999998,0.00473858,40.0,80.07,0.362214,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.0034638,1.2589,0.00275144,80.0313,80.109,0.361112,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.00517605,1.58492,0.00326581,120.188,80.056,0.364907,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.00626781,1.99527,0.00314134,160.25,80.021,0.365012,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.00788667,2.51188,0.00313975,200.422,80.008,0.354444,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.00986523,3.16228,0.00311966,240.422,80.006,0.355157,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.011855,3.98109,0.00297784,280.547,79.991,0.354493,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.0151657,5.01187,0.00302595,320.563,80.0,0.352584,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.0192302,6.30959,0.00304777,360.688,80.004,0.352718,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.0234207,7.94315,0.00294854,400.766,80.001,0.352428,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.0298393,10.0,0.00298391,440.828,79.998,0.350556,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.0374975,12.5893,0.00297853,480.969,80.002,0.349599,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.0464154,15.8489,0.00292861,521.031,79.997,0.347776,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.058369,19.9526,0.00292538,561.172,80.007,0.347392,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.0727781,25.1189,0.00289735,601.141,79.994,0.346551,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.0914099,31.6228,0.00289063,641.359,79.996,0.346594,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.114307,39.8107,0.00287125,681.391,79.999,0.346429,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.142269,50.1187,0.00283863,721.547,79.998,0.344449,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.178165,63.0957,0.00282372,761.625,79.997,0.343119,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.223107,79.4328,0.00280875,801.703,79.997,0.344936,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.280189,100.0,0.00280189,841.875,80.005,0.341847,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.350227,125.893,0.00278195,881.984,79.996,0.341793,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.440886,158.489,0.0027818,922.156,80.0,0.341619,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.560872,199.526,0.00281102,962.297,79.997,0.344567,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.801186,251.189,0.00318958,1002.45,79.994,0.349295,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
1.11194,316.228,0.00351625,1042.53,79.986,0.349873,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
1.50923,398.107,0.00379102,1082.69,79.996,0.353225,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
2.03399,501.187,0.00405834,1122.77,79.994,0.357134,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
2.72392,630.957,0.00431712,1162.8,80.0,0.366297,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
3.62506,794.327,0.00456369,1203.02,79.985,0.354661,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
4.83614,999.999,0.00483615,1243.02,79.971,0.350684,80 C,new_polymer_rheology/Polymer SAV 333_2400ppm.xlsx,2400,80,SAV 333
0.0160871,1.00005,0.0160863,39.9688,25.016,0.424091,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.00386373,1.25894,0.00306903,79.9219,24.99,0.422433,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.00437467,1.58491,0.0027602,120.188,24.991,0.424603,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.00582632,1.99529,0.00292004,160.188,24.999,0.424208,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.00710714,2.51189,0.0028294,200.312,24.999,0.424362,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.00866041,3.16228,0.00273866,240.391,24.999,0.425055,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0107101,3.98107,0.00269026,280.438,25.0,0.426195,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0132403,5.01188,0.00264179,320.531,25.001,0.425702,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0169976,6.30959,0.00269393,360.594,24.999,0.425243,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0214061,7.94325,0.00269487,400.656,25.0,0.426633,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0267611,10.0001,0.00267609,440.734,25.001,0.427178,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0336945,12.5892,0.00267646,480.859,24.999,0.426578,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0423475,15.8489,0.00267194,520.953,25.001,0.427592,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0532806,19.9527,0.00267035,561.172,24.999,0.429418,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0669622,25.1189,0.00266581,601.359,25.0,0.428877,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0843449,31.6227,0.00266722,641.391,25.0,0.43162,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.106176,39.8107,0.00266703,681.594,25.0,0.431262,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.133874,50.1187,0.00267113,721.625,25.0,0.430394,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.168837,63.0957,0.00267589,761.703,24.999,0.431849,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.21321,79.4329,0.00268416,801.797,24.999,0.432303,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.26959,100.0,0.0026959,841.875,25.002,0.432079,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.34139,125.893,0.00271176,882.047,25.001,0.433527,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.433235,158.49,0.00273353,921.969,24.999,0.433135,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.560247,199.526,0.00280789,962.172,24.998,0.431365,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.806414,251.189,0.00321039,1002.2,25.001,0.432011,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
1.12015,316.228,0.00354224,1042.47,25.0,0.431501,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
1.53165,398.107,0.00384733,1082.45,25.0,0.430022,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
2.06522,501.187,0.00412065,1122.55,24.998,0.426361,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
2.74961,630.957,0.00435783,1162.59,25.001,0.422814,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
3.64425,794.328,0.00458784,1202.77,24.997,0.417608,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
4.82706,1000.0,0.00482707,1242.88,25.0,0.415046,25 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,25,SAV 333
0.0188742,1.00001,0.0188741,39.8906,40.069,0.441974,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
-0.00198286,1.25892,-0.00157505,80.0781,40.108,0.441357,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.00652176,1.58499,0.00411469,120.094,40.055,0.442337,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.00719473,1.9952,0.00360603,160.219,40.02,0.441464,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.00695377,2.51185,0.00276839,200.25,40.006,0.441022,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.00725788,3.16229,0.00229514,240.281,40.004,0.440562,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.00870466,3.98114,0.00218647,280.359,40.003,0.441497,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.0110612,5.01196,0.00220696,320.453,40.005,0.442272,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.0144212,6.30959,0.0022856,360.641,40.002,0.441753,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.0179036,7.94326,0.00225393,400.625,39.999,0.442654,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.0235854,10.0,0.00235853,440.938,40.003,0.442278,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.0290655,12.5892,0.00230876,481.0,40.003,0.442764,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.0365517,15.849,0.00230625,521.109,40.001,0.442429,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.0463446,19.9525,0.00232274,561.109,40.0,0.442216,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.0581654,25.1188,0.00231561,601.219,40.001,0.442375,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.0730632,31.6228,0.00231046,641.328,40.001,0.443092,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.0922311,39.8107,0.00231674,681.359,39.999,0.44306,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.116428,50.1186,0.00232304,721.594,40.001,0.442599,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.147388,63.0958,0.00233594,761.672,40.0,0.442029,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.186444,79.4328,0.00234719,801.828,39.999,0.441,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.236213,99.9999,0.00236213,841.922,40.002,0.442011,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.299878,125.893,0.00238202,882.0,39.999,0.442606,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.391847,158.489,0.00247238,922.141,39.999,0.442787,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.556658,199.526,0.0027899,962.281,39.997,0.443211,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.764948,251.188,0.00304531,1002.41,39.999,0.441869,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
1.04052,316.228,0.00329041,1042.52,40.001,0.440943,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
1.39096,398.107,0.00349394,1082.64,39.999,0.441252,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
1.85278,501.188,0.00369677,1122.59,40.002,0.441493,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
2.46582,630.957,0.00390806,1162.86,39.999,0.443424,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
3.29008,794.328,0.00414196,1203.0,39.998,0.446512,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
4.38969,1000.0,0.00438969,1243.06,39.995,0.445526,40 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,40,SAV 333
0.00361654,1.00009,0.00361622,39.9531,60.091,0.436367,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.00254162,1.25889,0.00201894,80.0469,60.129,0.435945,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.00292758,1.58495,0.00184712,120.141,60.058,0.43559,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.0054311,1.9953,0.00272194,160.141,60.024,0.436642,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.00591344,2.51191,0.00235417,200.344,60.008,0.43574,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.00679688,3.16229,0.00214935,240.453,60.005,0.435835,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.00781929,3.98108,0.00196412,280.656,60.005,0.435536,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.00986168,5.01188,0.00196766,320.609,59.999,0.435706,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.0128326,6.30959,0.00203382,360.797,60.001,0.435698,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.0160705,7.94327,0.00202316,400.766,60.003,0.434629,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.0203218,10.0,0.00203218,440.938,60.003,0.435101,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.02548,12.5893,0.00202395,480.938,59.999,0.435093,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.0319743,15.8489,0.00201745,521.094,59.982,0.434086,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.0404185,19.9526,0.00202572,561.172,60.007,0.432551,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.0508413,25.1189,0.00202403,601.266,60.012,0.432651,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.0641263,31.6228,0.00202785,641.344,59.996,0.434418,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.0809396,39.8107,0.00203311,681.453,60.001,0.433349,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.102428,50.1186,0.00204371,721.641,60.0,0.432899,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.129641,63.0957,0.00205468,761.688,59.996,0.432962,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.162493,79.4328,0.00204566,801.844,60.001,0.433096,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.206305,100.0,0.00206305,841.891,60.0,0.432668,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.278109,125.893,0.0022091,882.031,59.999,0.431777,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.386126,158.489,0.00243629,922.094,59.998,0.43196,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.519174,199.526,0.00260203,962.187,60.0,0.431839,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.696269,251.189,0.0027719,1002.39,59.998,0.432947,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.925894,316.228,0.00292793,1042.42,59.999,0.435504,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
1.24499,398.107,0.00312728,1082.63,59.998,0.435908,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
1.67218,501.187,0.00333643,1122.72,59.998,0.440796,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
2.25291,630.958,0.00357062,1162.88,59.991,0.443618,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
3.03505,794.328,0.0038209,1202.89,59.989,0.448261,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
4.0644,1000.0,0.0040644,1243.14,59.989,0.450223,60 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,60,SAV 333
0.0046009,0.999999,0.00460091,39.9688,70.063,0.442817,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.00245474,1.2589,0.0019499,80.0,70.095,0.443234,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.00365954,1.58492,0.00230898,120.125,70.042,0.443827,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.00483102,1.99526,0.00242125,160.203,70.013,0.444112,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.00551141,2.51189,0.00219413,200.344,70.001,0.443701,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.00638941,3.16228,0.00202051,240.406,70.001,0.444091,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.00786975,3.9811,0.00197678,280.688,70.005,0.444218,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.00979035,5.01187,0.00195343,320.875,70.0,0.442811,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.012236,6.30959,0.00193927,360.922,70.002,0.442334,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.0152823,7.94332,0.00192391,401.172,70.002,0.441922,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.0194844,10.0,0.00194843,441.297,70.002,0.440869,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
0.0243923,12.5892,0.00193755,481.375,69.999,0.440086,70 C,new_polymer_rheology/Polymer SAV 333_300ppm.xlsx,300,70,SAV 333
